experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	baseAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	streamLtrSequence18	streamLtrSequence19	streamLtrSequence20	timingBlips
main	87 	Alex 	 oneCued 	 0.0 	 right 	 109.474434457 	Z 	Y 	0.0 	12 	0 	2.0 	TXZVCUYRSFIBGLPDOQHEANWJKM	UMNTJHXCAKOQIPLBVFZGSERWYD	PCVJTILUXDKZGRAFSWNQYOHEBM	AYGMSNQWZHBKDEJXTFILCUPRVO	BXGDKWPTHSZOIFAUCMQNERJYLV	ROAYWCXZFKPMBSENQDJLTHIUVG	NLYERQCXJUOKPVWZHAISDTGBMF	ZXNOJHTGAULYEVPCMQSBKIDRWF	PIFJKNURWSMTXADGOHZBLYVEQC	NQIGSUMEAFTYRBDVKCWPJLZHXO	SEODUQTGPRYJWMABIVCFZLNXKH	SLRKITZXWHBMECNUFDGAJYVPOQ	SIMCLFGAQTYKZXBUVOPJEWRNDH	URTKCNXILHAPFMQZBJVDGYESWO	VHEOYLQXGJKTBRSFUMIWZPDCAN	TRHJYQWUXOSVIKEAFMCBPNLDGZ	KIQSWJTMCEHGDBUYFVLRAZNPXO	BGWNMTJUZPEYHVLCSRKOFIXAQD	NEBWFALCZDUGJYPQRTXOIMSKHV	XACSWLEPIUFOHBJQRNKDYVZTMG	JMTWBDSALVPHFIUNXQRCKGOEZY	1
main	88 	Alex 	 oneCued 	 0.0 	 right 	 355.854892661 	S 	E 	0.0 	10 	0 	3.0 	BWFQUNJZARKSITOYECHLVXMPDG	FRPXENTOUSCKVHYAJIZGLWQMBD	QTWHGKJSMPRLINVAUCZDEOYBFX	WJFERKSHVBCLITGPUXQDMAZONY	DOKLYQREIBFNJGWSVTACPHXUMZ	TIZSRFDPGMXUABJVCONYWLEQKH	DUZEQBXSJMLPKIVYRFTCGOWHAN	OLWCQGHSPMKIEDFRXZTVNAJBUY	HEUNAVJITYQBPCMLGZFKSXWODR	EPSYCHIDMWFZXGBOVATUQRJLKN	HWXNIZVDQCEAMSOGUPYJKTBRLF	LRHEYVFWPACUXMDKTGZJISBONQ	HXLONWUGVDCYKFRTISEPBZJQAM	XQMLONTZFSCJWEIRHDGPUAYKVB	BOCVTFUMQJIWLXNYHPGDKEAZSR	NAUWKEFSGODTHPCBJZMXQYRIVL	MAFXQHBNZGYDWEIJRVLTUPSCKO	YQPSDOUVXHMIWEFCNGAKJBRZLT	GYJPKWLMQFTNHXVROUBZEDACIS	NEMOQIKAUPGZJDLWVBCTSXFRYH	EFQYCBXZLVHGNASIKRMJTDUOWP	1
main	89 	Alex 	 oneCued 	 0.0 	 right 	 168.857683009 	W 	U 	0.0 	8 	0 	1.0 	WRHPNFSBXIOLJCYTKZVUADQGME	EVXHLBQFCRIAPWOJUTZSNGDMKY	BLZJUWQSOHTRYPVAEKNGDIXMFC	POASJHWTMZRFGDXILCQEYBNKUV	DIRVOXJUENZGHTWLQFCAYMBSKP	MYGPESBOCRIZAFXQHTWVJDKLNU	SDUXHEGLBAPRYKZOQFTCMNIWJV	MOGWTDFYUIZSLRQAJBNCHEKVXP	CGLQDYZMJUWHOVEKPSFIRBNXAT	FNSDTWUXLBHECAMQRKYOPIJVZG	SWMUPFLIXGZQROVDCKEAJTHBYN	MVRKIFGCLHYBDUENSQZJXWPOTA	YLAODCKJFETRMSXPHZIWBNUQVG	THEYNGIOZVRWPSQAXJLKUCBDFM	IWXQPNLODKZBJAYCMGTVHUREFS	AHXIZPDFTQYMGCBOUVLKNJERWS	RFHQBCAXGUIJKYPEMZNTSOVLWD	XRVQTGNJISAOPHDFMCLBEWYUKZ	PNUOFAQZRCDVMLSHXTEIKGBJWY	GNJEPCTRUAQFKDMBSWVXZHYILO	QNMGOXWLVTCBJKSYUZREDHFAPI	0
main	90 	Alex 	 oneCued 	 0.0 	 right 	 354.294620772 	J 	V 	0.0 	9 	0 	2.0 	VHQKBEOFSLAXIWPUCTYZMNGDJR	PESIWBUDNXFCRZGQVAJYOLTMKH	JGKTMDIPYFSOHZLWUNXCAVBRQE	QMHPBVAOXSLYRNJKEUCGWTDZIF	JISATOVPLCKNWXZEFGRDHBYUMQ	BSJPKQEODFYHGUCTLNXMAIRWVZ	GZUPHSICODJAFLQNRTYXVEWKBM	UZXHGBQWLKMPCDNYIJRTSEVOAF	IUJMDPLAQYOXTKSRCFHBNWEGVZ	TCNFSEORVLJIXDHUZYMGQKWPBA	UDMRGJLKCBQPFZWTXHYONIAEVS	NMROSEWXJBGZTUDCFHLQVYKPIA	MCZAUJDFXTELNGRKHVSPIOWBYQ	IPZMQCEGFYNOLDBXHJKUSVWATR	VABORUMWYLNFPGDECHZKISXJQT	AXLNQBOPSRZMYJUWDGECIHTFVK	NOGJCZHKSWADUPIRXLBVTYQMEF	SWAHPENYKVXZLRIJFOTUDBGMCQ	MVNPXELUDBSOGZTJFKIWQYACHR	IXQUAYTHLJWKPMVNRDOBEGSFZC	ZNFTAWHOXVRYEJQDPKISCBUMGL	1
main	91 	Alex 	 oneCued 	 0.0 	 left 	 296.04341186 	V 	Y 	0.0 	13 	0 	1.0 	FUBIQKDZWHOLGJAYTSNMCXERPV	VZJLDAHKEUPQNBCXROSWTMYIFG	BAPNSEKTVHJWLQMUZXOCRFYGID	DUQLIYWHBSPNEOAJVCXMTKZGRF	CNVHGEPOKFSITAYLRQUWBJDZMX	ZROQLEYUFDBWTPMGHSAVNXJICK	YSIXAGZBDFJEMWLQTVNKHOCURP	WNLJFDEBGMZRKIATHPUOYSCXVQ	JKERZOSFBTNIYAVWCGMLQHUXPD	YIMELDFVXAUWQSBRJZNCGTHKPO	FNMCSVLAPUWZQIRDOYTGBXHKJE	WPYAHTOEDBFQXLZSMCGKIUVNRJ	ZOLIRCEVHQKXDUPTSAYGFJWNMB	GRNUPCZYVQITBODEMWHALFJXKS	XOFEZLKCWSHUBGRNJIYTMQVDPA	PQAIJMDSWNHBLVYGFZXRKCOUET	MHTZLQPVICWYXNAFSGROJUKDBE	DHGOXFZTVMCSQEUNJKWLIPRABY	OZBFGUCDRLWANSXYQHJKPMTVEI	CEPGDFZULJQWAORBXNKHMSVYIT	RGOHKEUAVPNMIJWCXZDLSYTQFB	1
main	92 	Alex 	 oneCued 	 0.0 	 left 	 13.5701925853 	G 	J 	0.0 	9 	0 	3.0 	YKLONRUPXFZGBQACMTIJDVEHWS	UKQLXYSEPWZJFNCIGBMVHDAROT	XVTCIMDENSJQRFULPKGYOAZBWH	LAGVCMTZPXDRSFJQUKHWOIBNYE	YDKUGXNOEJAMHBCVSZRQPTILWF	WJGSPBVCIUREAXMDYHQZOLKNFT	PTWBXJOEFSQUCVNZRHGIMLYKAD	BRVAUXMKDOICPYETWZGQNSHLFJ	GXACWIFDSKRPLVNOUBEMZJHTQY	MZDFWNAHEJQVGCKXUTYBOIRLPS	GSYVRUKLQCHXJEFAMZIDONPBWT	MWDXIYGTFNHSQKJLRUPVZABCOE	CVARSNOGIETFBZWYXULPQJDHMK	PQZWLIOGFKDHYEMTBCJRXASUNV	UKQANYSVCBMPDZEWHRLOIFTXJG	JMDLFPTYKNBIGRSVQOEXAZCWHU	DIGCEATOYUJKSFBXVQMLWPZHNR	VERKNZMHLFWOPJASDTXYUIBCQG	FVIKTUDPAORMGSLECJQBYHWZNX	JVMFDPLNBYEARQWCSHITXUOZKG	RKHDLNWQFBTEJUSPMCIGAXZYOV	1
main	93 	Alex 	 oneCued 	 0.0 	 left 	 292.622287031 	Y 	L 	0.0 	7 	0 	3.0 	CFNRAIEBSVMQZGLUKPHDWOXJTY	LTIUVEPBJCYXMORWAHGFZSNDKQ	VOFXPGYCBUAELMIHWDZTSNJQKR	BUSZYVMOGKXWAQCDTNJLEHFRIP	XTIUADBJRENCPWKOFMHGYZVQSL	ALZETDCFIWQRGVBOSXHYUMJKNP	LTQWPRHNSMZGBIACEUDFXJOVYK	XDKUMJOALBZYIERWSTHPCGQFVN	OWGLKSYDHTVMJAQPFBUZRNIXCE	FXMCIWUTOQRGSLJBANVKYDHPZE	EMUTHAIZNBFOYSLWPVJGKCQXDR	TQWMSGPNRLZCIYEHBVKAODJXFU	XJALRIDHWEPZYGBVFUNMCOQKST	NLORYSWZFIXEKABGTMHPDCVUJQ	MYOJVXRNIFQEWUATDLGSCZPHKB	EQMBWPOHNAFSJZDIGTLVUCRXKY	YHPNIAGXQUBKJCRMZEFVSOWTLD	INLTDGZHCEKVFUWAXSYJOPMQBR	IQFLUSCPGYMAKNOXVZRHTJWEDB	LWPZKCIBYQRGTFMJSNUHODVXEA	IDXBCVMFWNZUYHKTLJOEAQPGSR	0
main	94 	Alex 	 oneCued 	 0.0 	 right 	 280.537269047 	R 	R 	1.0 	10 	0 	0.0 	RXBSZVDOHENMAQGCWULTFKIPJY	RMOAEJPBWQKSDCIYXLZNHUGVFT	RJBYEMLFPQKZWHNXIOADVTCSGU	OCMTABKVLFRGXUDYNJSQEHWPIZ	UVZBLNQCYPDMISTHGAWJRFXKOE	GPUSFETLRAZDJYXKVICHONWQBM	OZVGFHLIAMYJWTXURCKDPSBQEN	NKPCRSOIAGZUVQLEHFBMTYDWJX	ICKUSQXFPVBALTEMGWJHOZRNYD	XJREHSIMGQYVWLDFPCBKOANTZU	OAYFVQRXBEZCLJKPDMWNHITGUS	NBGZEFVXMCOHLWJIPSYAUKQRTD	IKPMNHRJUQLTCFWGAVXDYOEBSZ	GMCFHOESTRJYWDBVILNKXQAPUZ	QANKJDICFMZSTOURPHBYWVXLGE	SBFDAPXRNOUTHEZYLWVQIJCKGM	VJLUNRZHIMKWPBDSGTOXYCFEQA	QHMLXISDYNRZTCPEGOBKAJUVWF	VSUXRFBWJIAGQNOHYEZPKLTMDC	MHJPWKUASIBOQRTGXFCLNDVEZY	ASDLPXZJWRUEQNTFIBMOKHGYVC	0
main	95 	Alex 	 oneCued 	 0.0 	 right 	 260.245264921 	Y 	W 	0.0 	14 	0 	3.0 	UELBNGMWXDSHKRJOIQZAVTPFCY	PMHDNUVGCWRJBZLSAIKYQTFXOE	VLIDXZAKCUHJMTRNYFOWGBEQPS	SQAEJHUNPWXFMIRVTOBGYZKDCL	GEMXOPCARHBNUDFWSJVTQZYLIK	YMNKRFJDLEXZIBPVGTSWHCUOAQ	URTFXWZNBYAEDQVGPMJCIKSOLH	VWGIBXMJADCEHUZOQYFTKSLPNR	IKAHFVJSXOLPGRYDTCBMQZNWUE	IGJDVEFMZAPKBRHNSWUXYCOTLQ	MZTDIGUVQBJELXRSAPHYFOWCNK	UAETSPLBVIFXYGRHMNJCDOQWZK	OABLVZMRITQNCSPXJKGEFDWYUH	YLKHQTGIRSOBDCJUXAVWFMNPEZ	MXBKEJZLWHGYNRDCQOVIPTAFSU	ZFMHKQLIACYDERJWTXPBSUNGVO	WZTSQMVARPFGEBHYDCOJILXNKU	ICWTGERMUPSZQYLBAVNHODKFJX	WKFYLXAQNOVGETJIMUDRHSBZPC	VCPJBGXISDYFMHATLZNOQWUEKR	NYVMXFKIDRQAOHGLSUEWJPTCZB	0
main	96 	Alex 	 oneCued 	 0.0 	 right 	 211.969644889 	S 	F 	0.0 	2 	0 	3.0 	ZXJADFLPOKUQNHCRIMYWEBTVSG	RPICZQXKYFGHJSLEUMOABTWDVN	ZQYTGBFNXSPEWCJKAOVIRULHDM	FIJTPCEWNDGXAZBVRSKUQYHMOL	MAJRHLBPNVDGEOKQTCIUXFWZYS	KGHJMPCXIRALTQYZVBUWFOESND	QDGHBAXCOKYMFITWSJLEVPNZUR	SKOJDVTRQZPHGNLBWAXYIEMUCF	CHOFQLJRXUEBSATGWZKINDYMVP	DTEZQKFSCUGBNMOAVPLXHYIRWJ	OSRLPCHIUYGFZQAJNXVWKDMEBT	LRPIYWHAZFMSGBCVQNDUOJXTKE	GNYOXZCPQJUREILFSDKWTABVMH	NARBFUWXHYTLCPQDMZJKIESVOG	SKWAQDXZMOUCNLRBPFYGJVETIH	TZDXLMUHAYOIPREBFVSQNJGWKC	PKEGADVZCRBJSOLXMFHIUQYNWT	HIOSTLRUBJXEFNWGMQVPDZKACY	LMTNUCOQJVEFIXSWAYGZKRBHDP	TDEHASWYCUJBPQORFZXINMVKGL	QDMJACOESWHRGYLBZIUTPFVNXK	1
main	97 	Alex 	 oneCued 	 0.0 	 left 	 235.279865645 	N 	D 	0.0 	20 	0 	2.0 	LFMJCKUVXOIBQEZSTHDYAWNPRG	FURESMVNTOZKCHQGJPLAWYIDXB	USDYNIQGZPJEXHTKOVCABFRMWL	VYNHLIFPQTUOSAMBGEJKWXCDZR	EPYJKDSIHVXOGLQCWZAFNBTRMU	OTINSQVYGRCWJUBHXMZLPEDKFA	CKAWNRGLBEPMFUDJYSTOZVHXQI	IOYVWBRSKQAUGDLJEXTCFZPMNH	XBMAGCFUHVTRQZWJOIPLSEKYND	XHTSUAPGKQRILVOCEYJFMBDNWZ	WQPCTRBDLNXUIMFVSHKJZYEAGO	ZUVDOCBKMXEQGFHPINYWJRLAST	KIQUHAVEGDLRWBTFYXPOCZJSNM	HWVADZFIEBQGCKYXUPMTLJNOSR	TXZJAEPOMBDHWIKCNGVRQUSLYF	YJNIUCWMKPDTZORHLXQEAVBFSG	RSCYLKGEUQFAPVZHBNDJOWXTMI	OUBRVIZWTAGEQLKMJHPNCDSXYF	UISCBOYATVQFMWJRLPDNZGHKXE	WFUKPQIHLRTOGMYADBNSXZJCEV	QAPTUEXRGWDHNKJYFBCSZIVLOM	2
main	98 	Alex 	 oneCued 	 0.0 	 left 	 123.990430915 	E 	N 	0.0 	20 	0 	9.0 	JBUVSZWHATXYLOPCGENMFIQDKR	ELGQHPDFKVZTMJWNIXUBASRCYO	MCSGHQTKPEXWORUVILBDZFJNYA	MHCBLSOXAWTYPFUZNJKDQRVEGI	JCRIDASBFMXZUOPHNVEYGLQTKW	GFOSTDEKRJVLCZWMUABPXYHQNI	MBZRLKYDGJAXWTFQONSIPUCVEH	BISQVYHXJUAFTKLNCMRZGPDWOE	ADUYGXCJENVSIFHTWPBMQORZLK	UWMYZNPQOBCEJGRAXSVIKLHTDF	IDSPLKQYRGAOUNMTZHBEJXVFCW	JASDUFHXOPEGKVZNIWTQCLRBYM	YQSPICLFWXDZKVGNAOEBHRUJTM	RHUFCENIAVZPYBWGJXSOKLTMQD	CFXEYDQKVURGIWMTNZSBJLPHAO	RBOEDSTUNKGMHCVJQPIZLFAYXW	RTNXWYIBPHJEDMQCSVGFZUOAKL	BYTIZAWHOCUJMLVPGRDEKXFSQN	GSTJFDIWROBYHUAVLPECQZMNKX	INJXYRPBWMQCEZATUSKLFDHGVO	CAOBKPJVWNDHZLRTUFEQGXIMSY	0
main	99 	Alex 	 oneCued 	 0.0 	 left 	 93.6883437556 	W 	M 	0.0 	11 	0 	2.0 	GDHPSUCFIMWERZOBJXALNTQVKY	KDZLAXHCVJRIOQUGTEPWYFNMBS	BYEQAXIURHLWFPJTSCMGKNZVDO	FTAPIMBVZSDHYCRGXKJOLUWEQN	DGWTXEANSIHQFPJLZCOYVMKUBR	ENXSRMVIAOYKBPZCQLFWUDTHGJ	BSFAJKOUZYQPLMRXHGDCWNTIVE	YXBQVTDFOZEMGSRWHULCAPIJNK	GKQTBLPIRFWYONVEDCZXUJHSAM	GTNUMJWFVLZYDXHCPERIOQSAKB	GJQSBPYIDEZUVAWKORNTLFHMXC	LAYTGDKFQVMSWNXURIBEZOHPCJ	KNIJGAFHWPYULXZDTCEQBRSOMV	FQGLMVUHDORPYBZXCISWEKTJAN	DKWAGFIYJVEHOSRQUTBLXPNMCZ	ITYAWOQKMUCDZGHRSFEPBNXLVJ	FDXNIEYZTSKGMOQWLJPHUVABCR	JDNABLXRIUHMWQKYCFZEPVTOGS	RFYNEVQJULTSDGXHCZBWPKMOAI	VHZKTYBFENPQMRAIOWJGSUCLDX	HVXURDZMWESTCKFLAIOBJQNGPY	1
main	100 	Alex 	 oneCued 	 0.0 	 left 	 101.994384089 	H 	M 	0.0 	3 	0 	3.0 	MYCSLZPDUWEXHORKTNIGQABVFJ	GDULCQWXVPMHAFEJSZOYIBKRNT	HZCTPLVAQKMINSFBREGYJODUXW	RXLCPSMOZHUKBJFGTIEWQAVYND	OZXAPCQGMBDWSVFUJLEKITNRYH	GODCUBWJKEVFZYAIPRSXMLQNHT	KDNMWPEAYHXZUJQTSLCGIVFORB	IKGUFMDTJWHPLXBSRENAYQCOZV	OIHYARJKVQWSNMCLTFEPUBGXDZ	WQZCMUYDIFXPGVEHKAJOSRLBTN	YNQKMVORELCUTFJXHDPZWSAIGB	QIHNFVDOPABMSKYRCXLEUZGTJW	LFNBZJSEAQTGWRIHCVUOXPMYDK	ILVRCMFXOZPBKGTJAWYUSEHNQD	OJFECZBYAGXPRTDNKWHQVMUSIL	SYRZBQFEXAUMVPNJGDTKLCHIWO	LRUFOZMCISTVNYEBWHPKJQAXDG	LZJMHNPIEWBOVDSRCTFAQUXKGY	BCUSIEZWOXJAFHKPQYVMDLRTNG	GQSYZBJRNCPFXHOTEULIKMDVAW	COBHRQIXJKLWAVUTFGZEYNPSDM	0
main	101 	Alex 	 oneCued 	 0.0 	 right 	 280.537269047 	N 	K 	0.0 	13 	0 	9.0 	MARCZPIOXLQSFGHWKJBTNVYDEU	EZMQODRSWHLYVIPUNFKTXJBACG	QRUZIEWYGCNBHOXJDLAPKFTSVM	UZMKTOERVNYJLDBPQWXSIAHCFG	XZILHRWFOVMUYCJGATQEDKBNSP	SJCAEKHXPFQVYMTDZIRNOULGWB	ZLRQWUSBEOYGVMINXJPAKFCHDT	YNWSRPQKXCVFGLITHZEDUBOJAM	SOWBAHRDNYCUZLKVQGPETJIXMF	ZSILBTXNHAEWFPGQMDCJVORYUK	ZPNUWIDGMBYVFLKTXOSJARCHEQ	MIYZRLQNOSPTVGDXKHEBJAWUCF	NKDEBRCTVHSOWAIFZXUGLMPYQJ	WUPISCKDMTGLVQJNEZYOBFRXAH	UBWOYLPGFRMZKDSTXAINEQJVCH	GVPJNDQRCSTUWYHOBEAFIXLZMK	DXCAZFHRBLMEVYSQWPNOIGKTUJ	VMYQOXTHFKAEWPZUGBSNJDLRIC	RJGZHKBQEPDLFWTVXSONIYACUM	QCZTNLOIHWGXFPRDUBAYSKMEJV	FJZGAXQOEIRMBKYSUTDPWNHLCV	0
main	102 	Alex 	 oneCued 	 0.0 	 right 	 355.854892661 	W 	V 	0.0 	15 	0 	1.0 	XEQTWPGFOLYVNDHAZRSBKJCUIM	GPIWXEMVSFKUYRJBHNLCZQTODA	OBNEFJAPGILTHKVUQYSDZXCRWM	MRSHTDUBGELIWXKYVCOQJAPNZF	XHREQPVWUACFZYJSLNOBMIGKDT	EVCZFUGJNIKPYXOTQHRAWDSBML	ZGTODCPUYFKVIBJAWESNXQHRML	IQZBOCFJYKDXMETRAUSGNPLHVW	KFTEUYGLZAXIRSMPVBCOWDQHJN	DSMKCHEBTGVJFXINOYQAPWURLZ	HZDAXUSPONBJFVTWYGCLMREKQI	DHUKTJMLICNPBYRWOEGFZSXQVA	OJPVKUSDMNLGQIABHRTCEZXFWY	FGAONDEMQPJYXSWHLCRVUKZTBI	GFPBCLVNAEQUSIDHOMKZWXYJTR	YCIDFSLXNZVWPUTMJGHQRKAOEB	EYRXWBLCOUVZFNDJQTKHIGMPAS	SXZKVJMCTUDWRINLBGQYFPOHEA	ZBIRQDTGAYHXNKLFSJWEOVCMPU	QSDOFZHAWJPNVUIRKMELTYGCBX	GKINVFZUQRXSLDHMEOBCTAYPJW	2
main	103 	Alex 	 oneCued 	 0.0 	 right 	 354.294620772 	E 	G 	0.0 	17 	0 	-3.0 	CDAGYLXZTSWVRJIUMOEKQFPBNH	XSRDJTYLQWMAOEUCKVZFNGBIHP	TXRGAKSLDYNUCEHPMBQWOJIFZV	APNECZDRYOXBHSJKGTUMFLQWIV	BALGXQKIDHSEVMCJWOYFZTPUNR	BVEYLWATGNPXOZKHIURCSMQDJF	FCETLNPSWIDQHBVMAUOKJXYRGZ	GKZIELOCHVQSXMNBFURPWYTJAD	UXWDNGVEHYJZOICQSLBAMRFPTK	IJOUHREQAWPDZFKGNMLTCYBXSV	ZAXGSRFYEPBDNKUVLIMHQJWOCT	VWJZBSPKDYTNMIAUEGQXLROCHF	MPNOQTDEJZBIKVGRAUXCFHSYLW	EGAXHQOTVDMYBSZFJLRUCWPINK	HLZQVOYXKEFJGUAPWBCSRTDINM	OWMRLTYAUZNSDCVEFXKIJHQGPB	WCJLDEBTZKVURAMNQFOPIGYXSH	YRWUMEFKGTHXOLDPVNZSAQJBCI	BIFXMZVOUDWNLJATRSEGYHCPQK	SONJQVUZYTGLEHFBRIPMDWAKCX	CGXLYPRTMIEBWUFJSOHDVZKQAN	1
main	104 	Alex 	 oneCued 	 0.0 	 left 	 13.5701925853 	O 	E 	0.0 	2 	0 	3.0 	JEDLPGKOABMVYTSXZQHFWRIUNC	UITANRBSYEKPGCOQWHXFVDMLZJ	JTYPKDAVBEXQOZGLFICMRUNHSW	VWUPMLIFGREYQAHTXOZNDSJKBC	UPOXEQRLSJBVYIWTFKNAMDZCGH	IVKJMFXYBDALRHGZOTCNUPEQSW	AYXCRUDLSNEWPZQBGVJTKFIHMO	DRZIQMWVUOCAELKTXJPNSFHYGB	QACSZWVPMEJFDTIOXKNYHGRULB	OBYPLAFSHREDMCKWGTNQXJUZIV	KPNHCUMLZBEOSRXTJWAVGDYIFQ	BTYFKSXGCDRPEZMVAJWINQHOUL	EXHZWBAGIQCPYVTUNKJROMDSFL	ZJERDNQKLHWTSCUOIBGVYAFPMX	CQLTFAEVIWRGUKYSBNXDPJHZMO	MXWYEVOTHKNDQGJCRSUBFPIZLA	ASCZEBVFDNKIMQGWTRXYHLUPJO	BSIXQAGPFWHMVUONDKRTELZJYC	XSMIYBRZJWCHNPKTLFEGVOUQDA	TXKFMEYPCDABSVIRZNOJUWLGHQ	EXBGSHZFAROCMDYINVLKPUJTWQ	1
main	105 	Alex 	 oneCued 	 0.0 	 left 	 292.622287031 	V 	X 	0.0 	17 	0 	2.0 	TDQWUBMLVKARFGJZYNOPSXCHEI	PYLUDIHECZKWOJANMQBSTXGVFR	FTDBQCMYESZWLKGRAVXOHJUIPN	UAGNKTMPZWHXERSJVLIDQOBFCY	NGKIMXHTCRBOYJAFQWVZESLUPD	CZKQPTUSGOYXFJHMNRDIEBVLAW	KEYPVUGWHZNTIDQOCXFJRASMBL	LXJAWBEMVYDHGZOSPNKUTQIFCR	DPYLSVBXHEWTMUGRJOICZAQFKN	VQIEPMOLABKRJYXDSWUZNGHCFT	JMLZHDKUXWOQRNCPTIFBEGSVYA	ACWYHVUMRENPXTGBQZFIOKSLDJ	IXLGARBMONCJHQEKZFDSYUWVPT	FZTSYQRADWLCHBMJPIKXOVEGUN	FUZPQVWYNOTKHABCJEMRGSLXDI	ASOKTRYCQMZIEWXLUFDJHGPNVB	XEHZCBGQNOUWTJRDLKISMVYAFP	FDQPLGIJXSVCOMWKUYAZREBNHT	SODFURMGNYJXKTHIPEZQLVAWBC	BPKXGTQDFHYUIVJAMERSONZCWL	UGNCXOFLYQTSHPZVKJRDWEBAIM	0
main	106 	Alex 	 oneCued 	 0.0 	 right 	 49.6516792756 	H 	Q 	0.0 	17 	0 	3.0 	OHPRVNMGKZDILFWJCBEASQYTXU	ZQUDXEPVLYNWSORCIATHGFMKBJ	RSAXTJMWQGPCLDOVBKNYHUEIFZ	RHANGOXBQUIPTCFZVKMLDEJYSW	DVJFKHQYCPWLGSXNZIRTMUAEOB	XBUTFKSDWZJLIONGVYMACEHPQR	SMQCDRKUVTPEWALFXYBGOHJNIZ	AZCOTWNVIQSPBLYUXDERJHFKGM	GJPSKVQLTWFDOIMCHXNYZRUABE	MSVWUAHKFIOCJBDGYNRXQPZLET	XBPGOFTICMZWDULKNSVEAJYQHR	XCLEYDRMBUFIVHWZJKSQGONAPT	RTXHJOBIGWKYSEDNPQZAMLCVUF	WTHPYXLDQVASKNCBUGJZMIFREO	HABTYXFDSPGWZQOVILREUNKJMC	DJYCWXPOAHEFMZBSRNLIKUVQTG	VTLIRCYDJZAQEPNKBHXOUSMWFG	WBUJTEPQICHLFVZDOMGKXRNSYA	ZNIVUYSOEHLWRQMTFCKDGBPJAX	VBWSULJAYZGNCOFDIMTQXHKPER	JRZOIVMUFSHNGYEBADCWKPQXLT	1
main	107 	Alex 	 oneCued 	 0.0 	 right 	 106.999756137 	W 	A 	0.0 	13 	0 	1.0 	VUMNGIFDREWLABKTHJPQOZXSYC	RZUADOBVJMCIFNPYWQKLHEGTXS	LWXNGJVDKURSZBHCOYMEIAFPQT	MFSTXHGPJDQAVOEWIBRLCNZYUK	IJFZWMKLRYNHQPSBTXVOECAGUD	ZDJSWPOVGAKCBHLYTEXFNMIRUQ	XCOVFPLAKJQWRITUBSEHNYDMGZ	YKHLBXADWGUVTENMFPSQZOCIRJ	ZVNJACHTLIOXBDRWSEUMPQGFKY	POSDENAWLKMQIYJHRZTGFVBXUC	TKDQSNIVPRWCOUBMEALXHZGYFJ	MQLNKZAGBSWDEHXOCVFURYJTPI	PJMSTODXRYGZLQKVWNIUCFBEHA	ORYJBCHAWVIUMGDSKTNEXLPZFQ	FENCHILRDSAZGQWTMXYVPKJBOU	THIFZXLGSCEQRBWMVOANKJPUDY	YIMHKSOFBWEVCDXGQZAPNULRTJ	WAQYONJPIVHUEZCFXMRKTLBGSD	ZRLEBJNQSGPDOVCAYFTMIXUHWK	JPDRKZBFSUVWCYGEMIOQNAXHLT	AIDPHMKENVXUFJTYWZCLOGBSQR	0
main	108 	Alex 	 oneCued 	 0.0 	 left 	 113.892038654 	D 	Y 	0.0 	19 	0 	5.0 	BXEAPKWJYDFGOIZUQHNRLTSVCM	CLQTAOVJBZSUWIDREKHMNYFGPX	MZDHWFPAXQKRNVIETYOCJUSBLG	SKTMLGUOAXBDNHRPFIQJEYCVWZ	PBFSIHVARDYECQLZTOWJUGXMNK	ISMLREBONVAXUWKFDCPHQJTYGZ	UJHRYOBAVEMTCSILPWDKFNXQGZ	LKHTBQYPXRVFNZIJCMWUEOSADG	PSNOHQBREIKCLJFAGYDXZVMTWU	QUIYJOXHRVFMNTPEGZWSBAKDCL	YLGSNEADIWXHPVQBMRTUFJKCZO	VIUCPKWTYBXJEQSZHOLGNDMAFR	PIHTUWGCRODQBYMVJSKNALFEZX	JWUQCPFATVXBKDMLEGSRZINHOY	QRNWGXUMLICHSDKVPAEOYFBTJZ	YJUHQBTGECSZLIRFAKVDNXPWMO	TGJKUMFEBZCPINRLDWHSAYOVXQ	VKXGZRBICMNSHQJWDTYLFPEAUO	SEADWGZNFXTLKVURCPIMOHBJQY	ZWLOCKYMQAEDTPNSHFVGJUXIRB	WQRMTKOXADVBIGCEZNUJSHFLYP	2
