"exp"	"condition"	"error"	"ID"	"targetSP"	"fixationReject"	"button"
""	"eightStreams"	8	"MC10"	8	FALSE	0
""	"eightStreams"	1	"MC10"	7	FALSE	0
""	"eightStreams"	-4	"MC10"	8	FALSE	0
""	"twoStreams"	-2	"NC21"	7	TRUE	0
""	"twoStreams"	2	"NC21"	7	TRUE	0
""	"twoStreams"	0	"NC21"	6	FALSE	0
""	"twoStreams"	0	"NC21"	7	FALSE	0
""	"twoStreams"	2	"NC21"	10	FALSE	0
""	"twoStreams"	3	"NC21"	6	FALSE	0
""	"twoStreams"	1	"NC21"	7	FALSE	0
""	"twoStreams"	0	"NC21"	9	TRUE	0
""	"twoStreams"	0	"NC21"	9	FALSE	0
""	"twoStreams"	0	"NC21"	7	FALSE	0
""	"twoStreams"	2	"NC21"	8	TRUE	0
""	"twoStreams"	2	"NC21"	7	FALSE	0
""	"twoStreams"	1	"NC21"	6	FALSE	0
""	"twoStreams"	2	"NC21"	10	TRUE	0
""	"twoStreams"	1	"NC21"	8	FALSE	0
""	"twoStreams"	2	"NC21"	8	FALSE	0
""	"twoStreams"	1	"NC21"	9	FALSE	0
""	"twoStreams"	1	"NC21"	8	TRUE	0
""	"twoStreams"	3	"NC21"	7	FALSE	0
""	"twoStreams"	-7	"NC21"	7	FALSE	0
""	"twoStreams"	4	"NC21"	9	FALSE	0
""	"twoStreams"	1	"NC21"	8	FALSE	0
""	"twoStreams"	-1	"NC21"	8	FALSE	0
""	"twoStreams"	2	"NC21"	6	FALSE	0
""	"twoStreams"	17	"NC21"	6	FALSE	0
""	"twoStreams"	2	"NC21"	9	FALSE	0
""	"twoStreams"	1	"NC21"	9	TRUE	0
""	"twoStreams"	1	"NC21"	9	FALSE	0
""	"twoStreams"	0	"NC21"	6	FALSE	0
""	"twoStreams"	-3	"NC21"	10	FALSE	0
""	"twoStreams"	2	"NC21"	6	FALSE	0
""	"twoStreams"	1	"NC21"	9	TRUE	0
""	"twoStreams"	0	"NC21"	10	FALSE	0
""	"twoStreams"	4	"NC21"	6	TRUE	0
""	"twoStreams"	13	"NC21"	10	TRUE	0
""	"twoStreams"	1	"NC21"	8	FALSE	0
""	"twoStreams"	0	"NC21"	8	FALSE	0
""	"twoStreams"	1	"NC21"	10	TRUE	0
""	"twoStreams"	3	"NC21"	10	TRUE	0
""	"twoStreams"	3	"NC21"	10	TRUE	0
""	"twoStreams"	1	"NC21"	8	FALSE	0
""	"twoStreams"	1	"NC21"	6	FALSE	0
""	"twoStreams"	13	"NC21"	9	TRUE	0
""	"twoStreams"	3	"NC21"	6	TRUE	0
""	"twoStreams"	2	"NC21"	9	FALSE	0
""	"twoStreams"	0	"NC21"	10	FALSE	0
""	"twoStreams"	14	"NC21"	9	FALSE	0
""	"twoStreams"	8	"NC21"	9	FALSE	0
""	"twoStreams"	3	"NC21"	6	FALSE	0
""	"twoStreams"	1	"NC21"	8	FALSE	0
""	"twoStreams"	1	"NC21"	8	FALSE	0
""	"twoStreams"	2	"NC21"	10	TRUE	0
""	"twoStreams"	0	"NC21"	10	FALSE	0
""	"twoStreams"	1	"NC21"	6	TRUE	0
""	"twoStreams"	2	"NC21"	7	FALSE	0
""	"twoStreams"	1	"NC21"	6	TRUE	0
""	"twoStreams"	0	"NC21"	7	FALSE	0
""	"twoStreams"	0	"NC21"	7	FALSE	0
""	"twoStreams"	2	"NC21"	7	FALSE	0
""	"twoStreams"	2	"NC21"	6	FALSE	0
""	"twoStreams"	15	"NC21"	7	FALSE	0
""	"twoStreams"	1	"NC21"	7	FALSE	0
""	"twoStreams"	1	"NC21"	9	TRUE	0
""	"twoStreams"	2	"NC21"	8	FALSE	0
""	"twoStreams"	0	"NC21"	7	FALSE	0
""	"twoStreams"	0	"NC21"	7	FALSE	0
""	"twoStreams"	1	"NC21"	8	TRUE	0
""	"twoStreams"	2	"NC21"	8	FALSE	0
""	"twoStreams"	0	"NC21"	10	TRUE	0
""	"twoStreams"	6	"NC21"	10	FALSE	0
""	"twoStreams"	1	"NC21"	8	FALSE	0
""	"twoStreams"	1	"NC21"	9	FALSE	0
""	"twoStreams"	-1	"NC21"	9	FALSE	0
""	"twoStreams"	0	"NC21"	6	FALSE	0
""	"twoStreams"	1	"NC21"	8	FALSE	0
""	"twoStreams"	0	"NC21"	10	FALSE	0
""	"twoStreams"	1	"NC21"	10	FALSE	0
""	"twoStreams"	3	"NC21"	6	FALSE	0
""	"twoStreams"	1	"NC21"	9	TRUE	0
""	"twoStreams"	1	"NC21"	10	TRUE	0
""	"twoStreams"	1	"NC21"	7	TRUE	0
""	"twoStreams"	2	"NC21"	10	FALSE	0
""	"twoStreams"	-3	"NC21"	8	FALSE	0
""	"twoStreams"	2	"NC21"	9	TRUE	0
""	"twoStreams"	1	"NC21"	7	FALSE	0
""	"twoStreams"	7	"NC21"	9	FALSE	0
""	"twoStreams"	8	"NC21"	10	TRUE	0
""	"twoStreams"	1	"NC21"	10	FALSE	0
""	"twoStreams"	3	"NC21"	6	FALSE	0
""	"twoStreams"	1	"NC21"	7	FALSE	0
""	"twoStreams"	1	"NC21"	8	TRUE	0
""	"twoStreams"	6	"NC21"	7	FALSE	0
""	"twoStreams"	5	"NC21"	6	TRUE	0
""	"twoStreams"	1	"NC21"	8	FALSE	0
""	"twoStreams"	1	"NC21"	8	TRUE	0
""	"twoStreams"	1	"NC21"	7	TRUE	0
""	"twoStreams"	6	"NC21"	9	FALSE	0
""	"twoStreams"	2	"NC21"	9	TRUE	0
""	"twoStreams"	1	"NC21"	6	FALSE	0
""	"twoStreams"	8	"NC21"	7	TRUE	0
""	"twoStreams"	4	"NC21"	8	FALSE	0
""	"twoStreams"	3	"NC21"	6	FALSE	0
""	"twoStreams"	1	"NC21"	10	FALSE	0
""	"twoStreams"	1	"NC21"	7	TRUE	0
""	"twoStreams"	7	"NC21"	10	FALSE	0
""	"twoStreams"	1	"NC21"	9	FALSE	0
""	"twoStreams"	0	"NC21"	10	FALSE	0
""	"twoStreams"	0	"NC21"	10	FALSE	0
""	"twoStreams"	2	"NC21"	9	TRUE	0
""	"twoStreams"	0	"NC21"	7	TRUE	0
""	"twoStreams"	2	"NC21"	6	FALSE	0
""	"twoStreams"	1	"NC21"	9	FALSE	0
""	"twoStreams"	1	"NC21"	8	FALSE	0
""	"twoStreams"	2	"NC21"	8	FALSE	0
""	"twoStreams"	15	"NC21"	6	FALSE	0
""	"twoStreams"	1	"NC21"	9	FALSE	0
""	"twoStreams"	11	"NC21"	10	FALSE	0
""	"twoStreams"	2	"NC21"	6	FALSE	0
""	"twoStreams"	2	"NC21"	8	FALSE	0
""	"twoStreams"	3	"NC21"	6	FALSE	0
""	"eightStreams"	1	"NC21"	10	TRUE	0
""	"eightStreams"	3	"NC21"	6	FALSE	0
""	"eightStreams"	7	"NC21"	6	FALSE	0
""	"eightStreams"	-6	"NC21"	7	FALSE	0
""	"eightStreams"	1	"NC21"	6	FALSE	0
""	"eightStreams"	0	"NC21"	9	FALSE	0
""	"eightStreams"	7	"NC21"	10	FALSE	0
""	"eightStreams"	14	"NC21"	8	FALSE	0
""	"eightStreams"	1	"NC21"	6	FALSE	0
""	"eightStreams"	3	"NC21"	6	FALSE	0
""	"eightStreams"	0	"NC21"	7	FALSE	0
""	"eightStreams"	2	"NC21"	9	FALSE	0
""	"eightStreams"	-7	"NC21"	9	FALSE	0
""	"eightStreams"	0	"NC21"	9	FALSE	0
""	"eightStreams"	1	"NC21"	7	FALSE	0
""	"eightStreams"	5	"NC21"	9	FALSE	0
""	"eightStreams"	1	"NC21"	6	TRUE	0
""	"eightStreams"	0	"NC21"	10	FALSE	0
""	"eightStreams"	1	"NC21"	10	FALSE	0
""	"eightStreams"	0	"NC21"	7	FALSE	0
""	"eightStreams"	0	"NC21"	10	FALSE	0
""	"eightStreams"	2	"NC21"	7	FALSE	0
""	"eightStreams"	0	"NC21"	8	FALSE	0
""	"eightStreams"	10	"NC21"	6	FALSE	0
""	"eightStreams"	6	"NC21"	8	FALSE	0
""	"eightStreams"	6	"NC21"	9	FALSE	0
""	"eightStreams"	2	"NC21"	10	FALSE	0
""	"eightStreams"	3	"NC21"	8	TRUE	0
""	"eightStreams"	2	"NC21"	9	TRUE	0
""	"eightStreams"	2	"NC21"	10	FALSE	0
""	"eightStreams"	1	"NC21"	10	TRUE	0
""	"eightStreams"	6	"NC21"	7	FALSE	0
""	"eightStreams"	1	"NC21"	8	FALSE	0
""	"eightStreams"	6	"NC21"	7	FALSE	0
""	"eightStreams"	0	"NC21"	9	TRUE	0
""	"eightStreams"	14	"NC21"	8	FALSE	0
""	"eightStreams"	2	"NC21"	6	FALSE	0
""	"eightStreams"	1	"NC21"	7	TRUE	0
""	"eightStreams"	1	"NC21"	8	TRUE	0
""	"eightStreams"	1	"NC21"	8	FALSE	0
""	"eightStreams"	2	"NC21"	9	TRUE	0
""	"eightStreams"	2	"NC21"	10	FALSE	0
""	"eightStreams"	-1	"NC21"	8	FALSE	0
""	"eightStreams"	-6	"NC21"	10	FALSE	0
""	"eightStreams"	2	"NC21"	6	FALSE	0
""	"eightStreams"	2	"NC21"	8	TRUE	0
""	"eightStreams"	10	"NC21"	9	TRUE	0
""	"eightStreams"	-1	"NC21"	10	FALSE	0
""	"eightStreams"	-6	"NC21"	10	FALSE	0
""	"eightStreams"	5	"NC21"	7	FALSE	0
""	"eightStreams"	-1	"NC21"	6	FALSE	0
""	"eightStreams"	1	"NC21"	6	TRUE	0
""	"eightStreams"	2	"NC21"	7	FALSE	0
""	"eightStreams"	7	"NC21"	10	FALSE	0
""	"eightStreams"	9	"NC21"	8	TRUE	0
""	"eightStreams"	1	"NC21"	9	TRUE	0
""	"eightStreams"	1	"NC21"	8	FALSE	0
""	"eightStreams"	2	"NC21"	7	FALSE	0
""	"eightStreams"	9	"NC21"	8	TRUE	0
""	"eightStreams"	2	"NC21"	7	FALSE	0
""	"eightStreams"	1	"NC21"	6	FALSE	0
""	"eightStreams"	-2	"NC21"	7	FALSE	0
""	"eightStreams"	3	"NC21"	7	FALSE	0
""	"eightStreams"	1	"NC21"	7	FALSE	0
""	"eightStreams"	2	"NC21"	8	TRUE	0
""	"eightStreams"	2	"NC21"	6	FALSE	0
""	"eightStreams"	-1	"NC21"	10	FALSE	0
""	"eightStreams"	2	"NC21"	6	FALSE	0
""	"eightStreams"	-2	"NC21"	6	FALSE	0
""	"eightStreams"	1	"NC21"	9	FALSE	0
""	"eightStreams"	3	"NC21"	8	FALSE	0
""	"eightStreams"	1	"NC21"	9	FALSE	0
""	"eightStreams"	2	"NC21"	8	FALSE	0
""	"eightStreams"	13	"NC21"	9	FALSE	0
""	"eightStreams"	1	"NC21"	7	TRUE	0
""	"eightStreams"	1	"NC21"	10	TRUE	0
""	"eightStreams"	1	"NC21"	6	FALSE	0
""	"eightStreams"	1	"NC21"	9	TRUE	0
""	"eightStreams"	-6	"NC21"	10	FALSE	0
""	"eightStreams"	13	"NC21"	9	TRUE	0
""	"eightStreams"	2	"NC21"	7	FALSE	0
""	"eightStreams"	2	"NC21"	6	FALSE	0
""	"eightStreams"	1	"NC21"	9	TRUE	0
""	"eightStreams"	1	"NC21"	9	FALSE	0
""	"eightStreams"	2	"NC21"	10	FALSE	0
""	"eightStreams"	0	"NC21"	8	FALSE	0
""	"eightStreams"	0	"NC21"	7	FALSE	0
""	"eightStreams"	1	"NC21"	10	FALSE	0
""	"eightStreams"	-1	"NC21"	9	TRUE	0
""	"eightStreams"	2	"NC21"	9	FALSE	0
""	"eightStreams"	-3	"NC21"	10	TRUE	0
""	"eightStreams"	3	"NC21"	6	FALSE	0
""	"eightStreams"	1	"NC21"	6	TRUE	0
""	"eightStreams"	1	"NC21"	10	TRUE	0
""	"eightStreams"	-3	"NC21"	9	FALSE	0
""	"eightStreams"	1	"NC21"	9	TRUE	0
""	"eightStreams"	1	"NC21"	8	FALSE	0
""	"eightStreams"	1	"NC21"	10	FALSE	0
""	"eightStreams"	2	"NC21"	6	FALSE	0
""	"eightStreams"	4	"NC21"	10	FALSE	0
""	"eightStreams"	3	"NC21"	6	FALSE	0
""	"eightStreams"	-10	"NC21"	10	FALSE	0
""	"eightStreams"	2	"NC21"	6	TRUE	0
""	"eightStreams"	1	"NC21"	7	TRUE	0
""	"eightStreams"	-7	"NC21"	10	FALSE	0
""	"eightStreams"	1	"NC21"	8	FALSE	0
""	"eightStreams"	1	"NC21"	9	TRUE	0
""	"eightStreams"	2	"NC21"	7	FALSE	0
""	"eightStreams"	2	"NC21"	8	FALSE	0
""	"eightStreams"	3	"NC21"	6	FALSE	0
""	"eightStreams"	0	"NC21"	8	FALSE	0
""	"eightStreams"	2	"NC21"	8	FALSE	0
""	"eightStreams"	2	"NC21"	8	FALSE	0
""	"eightStreams"	1	"NC21"	7	FALSE	0
""	"eightStreams"	1	"NC21"	9	FALSE	0
""	"eightStreams"	0	"NC21"	8	FALSE	0
""	"eightStreams"	1	"NC21"	6	FALSE	0
""	"eightStreams"	1	"NC21"	7	FALSE	0
""	"eightStreams"	2	"NC21"	7	FALSE	0
""	"eightStreams"	3	"NC21"	7	FALSE	0
""	"twoStreams"	-5	"RL11"	10	TRUE	0
""	"twoStreams"	1	"RL11"	6	TRUE	0
""	"twoStreams"	2	"RL11"	10	TRUE	0
""	"twoStreams"	15	"RL11"	7	FALSE	0
""	"twoStreams"	14	"RL11"	7	FALSE	0
""	"twoStreams"	6	"RL11"	7	FALSE	0
""	"twoStreams"	-6	"RL11"	9	FALSE	0
""	"twoStreams"	0	"RL11"	10	FALSE	0
""	"twoStreams"	1	"RL11"	8	FALSE	0
""	"twoStreams"	-1	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	7	FALSE	0
""	"twoStreams"	3	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	7	FALSE	0
""	"twoStreams"	1	"RL11"	9	FALSE	0
""	"twoStreams"	-1	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	8	TRUE	0
""	"twoStreams"	0	"RL11"	10	FALSE	0
""	"twoStreams"	-1	"RL11"	9	FALSE	0
""	"twoStreams"	-4	"RL11"	6	FALSE	0
""	"twoStreams"	1	"RL11"	6	FALSE	0
""	"twoStreams"	14	"RL11"	6	FALSE	0
""	"twoStreams"	0	"RL11"	10	FALSE	0
""	"twoStreams"	1	"RL11"	8	FALSE	0
""	"twoStreams"	1	"RL11"	10	FALSE	0
""	"twoStreams"	-9	"RL11"	9	FALSE	0
""	"twoStreams"	3	"RL11"	8	FALSE	0
""	"twoStreams"	11	"RL11"	10	FALSE	0
""	"twoStreams"	1	"RL11"	9	FALSE	0
""	"twoStreams"	2	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	6	FALSE	0
""	"twoStreams"	12	"RL11"	10	FALSE	0
""	"twoStreams"	1	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	6	FALSE	0
""	"twoStreams"	0	"RL11"	6	FALSE	0
""	"twoStreams"	-5	"RL11"	8	FALSE	0
""	"twoStreams"	13	"RL11"	9	FALSE	0
""	"twoStreams"	0	"RL11"	6	FALSE	0
""	"twoStreams"	0	"RL11"	9	FALSE	0
""	"twoStreams"	6	"RL11"	9	FALSE	0
""	"twoStreams"	0	"RL11"	10	FALSE	0
""	"twoStreams"	1	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	7	FALSE	0
""	"twoStreams"	1	"RL11"	8	FALSE	0
""	"twoStreams"	1	"RL11"	9	FALSE	0
""	"twoStreams"	-1	"RL11"	9	FALSE	0
""	"twoStreams"	0	"RL11"	8	FALSE	0
""	"twoStreams"	1	"RL11"	8	FALSE	0
""	"twoStreams"	3	"RL11"	10	FALSE	0
""	"twoStreams"	-3	"RL11"	7	TRUE	0
""	"twoStreams"	1	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	10	FALSE	0
""	"twoStreams"	0	"RL11"	8	FALSE	0
""	"twoStreams"	-1	"RL11"	7	FALSE	0
""	"twoStreams"	1	"RL11"	10	FALSE	0
""	"twoStreams"	0	"RL11"	6	FALSE	0
""	"twoStreams"	-1	"RL11"	6	FALSE	0
""	"twoStreams"	-4	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	9	FALSE	0
""	"twoStreams"	1	"RL11"	6	TRUE	0
""	"twoStreams"	1	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	10	FALSE	0
""	"twoStreams"	-7	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	6	FALSE	0
""	"twoStreams"	0	"RL11"	9	FALSE	0
""	"twoStreams"	-2	"RL11"	6	FALSE	0
""	"twoStreams"	0	"RL11"	6	FALSE	0
""	"twoStreams"	2	"RL11"	9	FALSE	0
""	"twoStreams"	-5	"RL11"	10	FALSE	0
""	"twoStreams"	1	"RL11"	9	FALSE	0
""	"twoStreams"	16	"RL11"	6	FALSE	0
""	"twoStreams"	11	"RL11"	7	FALSE	0
""	"twoStreams"	1	"RL11"	9	FALSE	0
""	"twoStreams"	8	"RL11"	10	FALSE	0
""	"twoStreams"	0	"RL11"	10	FALSE	0
""	"twoStreams"	-1	"RL11"	9	FALSE	0
""	"twoStreams"	2	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	8	FALSE	0
""	"twoStreams"	1	"RL11"	6	FALSE	0
""	"twoStreams"	0	"RL11"	9	FALSE	0
""	"twoStreams"	11	"RL11"	6	FALSE	0
""	"twoStreams"	-2	"RL11"	8	FALSE	0
""	"twoStreams"	1	"RL11"	7	TRUE	0
""	"twoStreams"	0	"RL11"	10	FALSE	0
""	"twoStreams"	0	"RL11"	7	FALSE	0
""	"twoStreams"	-1	"RL11"	10	FALSE	0
""	"twoStreams"	-1	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	9	FALSE	0
""	"twoStreams"	1	"RL11"	10	FALSE	0
""	"twoStreams"	1	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	9	TRUE	0
""	"twoStreams"	-3	"RL11"	9	FALSE	0
""	"twoStreams"	1	"RL11"	10	FALSE	0
""	"twoStreams"	1	"RL11"	6	TRUE	0
""	"twoStreams"	1	"RL11"	10	FALSE	0
""	"twoStreams"	-1	"RL11"	6	FALSE	0
""	"twoStreams"	1	"RL11"	9	FALSE	0
""	"twoStreams"	1	"RL11"	7	FALSE	0
""	"twoStreams"	11	"RL11"	6	TRUE	0
""	"twoStreams"	7	"RL11"	10	TRUE	0
""	"twoStreams"	-2	"RL11"	6	FALSE	0
""	"twoStreams"	0	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	6	FALSE	0
""	"twoStreams"	1	"RL11"	8	FALSE	0
""	"twoStreams"	1	"RL11"	7	FALSE	0
""	"twoStreams"	0	"RL11"	9	FALSE	0
""	"twoStreams"	1	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	10	FALSE	0
""	"twoStreams"	10	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	8	FALSE	0
""	"twoStreams"	0	"RL11"	9	FALSE	0
""	"twoStreams"	1	"RL11"	10	FALSE	0
""	"twoStreams"	2	"RL11"	9	FALSE	0
""	"twoStreams"	0	"RL11"	6	FALSE	0
""	"twoStreams"	0	"RL11"	6	FALSE	0
""	"twoStreams"	7	"RL11"	8	FALSE	0
""	"eightStreams"	8	"RL11"	9	FALSE	0
""	"eightStreams"	13	"RL11"	9	FALSE	0
""	"eightStreams"	1	"RL11"	9	TRUE	0
""	"eightStreams"	0	"RL11"	6	FALSE	0
""	"eightStreams"	-5	"RL11"	9	FALSE	0
""	"eightStreams"	-1	"RL11"	7	FALSE	0
""	"eightStreams"	1	"RL11"	8	FALSE	0
""	"eightStreams"	0	"RL11"	6	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	1	"RL11"	6	FALSE	0
""	"eightStreams"	1	"RL11"	10	FALSE	0
""	"eightStreams"	1	"RL11"	6	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	2	"RL11"	7	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	1	"RL11"	6	FALSE	0
""	"eightStreams"	0	"RL11"	9	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	1	"RL11"	6	FALSE	0
""	"eightStreams"	1	"RL11"	8	FALSE	0
""	"eightStreams"	2	"RL11"	9	FALSE	0
""	"eightStreams"	0	"RL11"	9	FALSE	0
""	"eightStreams"	11	"RL11"	6	FALSE	0
""	"eightStreams"	-8	"RL11"	8	FALSE	0
""	"eightStreams"	1	"RL11"	10	FALSE	0
""	"eightStreams"	1	"RL11"	10	FALSE	0
""	"eightStreams"	0	"RL11"	8	FALSE	0
""	"eightStreams"	11	"RL11"	10	FALSE	0
""	"eightStreams"	11	"RL11"	8	FALSE	0
""	"eightStreams"	-1	"RL11"	8	FALSE	0
""	"eightStreams"	0	"RL11"	9	FALSE	0
""	"eightStreams"	1	"RL11"	6	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	-4	"RL11"	10	FALSE	0
""	"eightStreams"	1	"RL11"	10	FALSE	0
""	"eightStreams"	0	"RL11"	8	FALSE	0
""	"eightStreams"	1	"RL11"	8	FALSE	0
""	"eightStreams"	2	"RL11"	7	FALSE	0
""	"eightStreams"	0	"RL11"	8	FALSE	0
""	"eightStreams"	-6	"RL11"	6	FALSE	0
""	"eightStreams"	2	"RL11"	9	FALSE	0
""	"eightStreams"	-5	"RL11"	9	FALSE	0
""	"eightStreams"	1	"RL11"	8	TRUE	0
""	"eightStreams"	1	"RL11"	6	FALSE	0
""	"eightStreams"	1	"RL11"	9	FALSE	0
""	"eightStreams"	1	"RL11"	9	FALSE	0
""	"eightStreams"	0	"RL11"	8	TRUE	0
""	"eightStreams"	0	"RL11"	9	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	0	"RL11"	7	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	1	"RL11"	6	FALSE	0
""	"eightStreams"	3	"RL11"	6	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	11	"RL11"	8	FALSE	0
""	"eightStreams"	0	"RL11"	8	FALSE	0
""	"eightStreams"	1	"RL11"	9	FALSE	0
""	"eightStreams"	2	"RL11"	7	FALSE	0
""	"eightStreams"	-8	"RL11"	10	FALSE	0
""	"eightStreams"	0	"RL11"	7	FALSE	0
""	"eightStreams"	1	"RL11"	10	FALSE	0
""	"eightStreams"	2	"RL11"	6	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	12	"RL11"	6	FALSE	0
""	"eightStreams"	1	"RL11"	8	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	9	"RL11"	6	FALSE	0
""	"eightStreams"	1	"RL11"	10	FALSE	0
""	"eightStreams"	1	"RL11"	9	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	1	"RL11"	8	FALSE	0
""	"eightStreams"	1	"RL11"	6	FALSE	0
""	"eightStreams"	0	"RL11"	8	FALSE	0
""	"eightStreams"	0	"RL11"	9	FALSE	0
""	"eightStreams"	-1	"RL11"	7	FALSE	0
""	"eightStreams"	0	"RL11"	9	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	-4	"RL11"	9	FALSE	0
""	"eightStreams"	12	"RL11"	6	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	1	"RL11"	10	FALSE	0
""	"eightStreams"	1	"RL11"	9	FALSE	0
""	"eightStreams"	1	"RL11"	8	FALSE	0
""	"eightStreams"	2	"RL11"	6	FALSE	0
""	"eightStreams"	-1	"RL11"	8	FALSE	0
""	"eightStreams"	1	"RL11"	9	FALSE	0
""	"eightStreams"	0	"RL11"	7	FALSE	0
""	"eightStreams"	1	"RL11"	10	FALSE	0
""	"eightStreams"	2	"RL11"	8	FALSE	0
""	"eightStreams"	-6	"RL11"	7	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	3	"RL11"	6	FALSE	0
""	"eightStreams"	0	"RL11"	8	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	0	"RL11"	8	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	13	"RL11"	9	FALSE	0
""	"eightStreams"	-1	"RL11"	7	FALSE	0
""	"eightStreams"	0	"RL11"	8	TRUE	0
""	"eightStreams"	1	"RL11"	6	FALSE	0
""	"eightStreams"	-5	"RL11"	6	TRUE	0
""	"eightStreams"	1	"RL11"	9	FALSE	0
""	"eightStreams"	1	"RL11"	6	TRUE	0
""	"eightStreams"	1	"RL11"	8	FALSE	0
""	"eightStreams"	0	"RL11"	6	FALSE	0
""	"eightStreams"	-8	"RL11"	8	FALSE	0
""	"eightStreams"	1	"RL11"	9	FALSE	0
""	"eightStreams"	-1	"RL11"	6	FALSE	0
""	"eightStreams"	0	"RL11"	7	FALSE	0
""	"eightStreams"	0	"RL11"	10	FALSE	0
""	"eightStreams"	8	"RL11"	9	FALSE	0
""	"eightStreams"	1	"RL11"	7	FALSE	0
""	"eightStreams"	2	"RL11"	10	FALSE	0
""	"eightStreams"	1	"RL11"	10	FALSE	0
""	"twoStreams"	-5	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	7	FALSE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	6	FALSE	0
""	"twoStreams"	10	"SH20"	7	FALSE	0
""	"twoStreams"	1	"SH20"	8	TRUE	0
""	"twoStreams"	1	"SH20"	8	TRUE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	0	"SH20"	10	TRUE	0
""	"twoStreams"	0	"SH20"	8	TRUE	0
""	"twoStreams"	5	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	7	FALSE	0
""	"twoStreams"	-1	"SH20"	10	FALSE	0
""	"twoStreams"	5	"SH20"	10	FALSE	0
""	"twoStreams"	0	"SH20"	9	FALSE	0
""	"twoStreams"	-7	"SH20"	7	FALSE	0
""	"twoStreams"	5	"SH20"	6	FALSE	0
""	"twoStreams"	13	"SH20"	7	FALSE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	10	TRUE	0
""	"twoStreams"	0	"SH20"	8	FALSE	0
""	"twoStreams"	0	"SH20"	6	FALSE	0
""	"twoStreams"	0	"SH20"	6	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	2	"SH20"	10	FALSE	0
""	"twoStreams"	2	"SH20"	7	FALSE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	2	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	7	TRUE	0
