"","experimentPhase","trialnum","subject","task","noisePercent","targetLeftRightIfOne","resp0","answer0","correct0","whichStream0","whichRespCue0","responsePosRelative0","streamLtrSequence0","streamLtrSequence1","streamLtrSequence2","streamLtrSequence3","streamLtrSequence4","streamLtrSequence5","timingBlips","correctPos","responsePos","condition"
"66","main",85,"AH "," oneCued ",0," left ","W ","E ",0,1,0,3,"CAVRHOEFNLKZGJQDWXMBIUTSPY","XUQZRVFOHEJBWLISPNKTCDMAGY","UHDSTZRJWNYGIFAVLXECMPBKOQ","RTCGZMKFYHDJXSNEWIOPBVLUQA","IOSRFJLUBPYMNGCVWDZKQEHATX","TZRJWKAHCSYPUEGBQNFLOVDMXI",0,9,12,"Endogenous"
"67","main",86,"AH "," oneCued ",0," left ","X ","Y ",0,5,0,4,"CUZBVGRQKJOMNTIFEHPLXYSADW","AOBVWDTHNCQFUKYGLREZSJIMXP","JFVLGEZSPQRXTYCINDWBHAMKOU","GYTJAFBUKCSNDLRHQZVIWEMPOX","SGWUICXNZFRQOPHADMTKBJEYLV","KCUTDZYLIVXGQHFOEPMWNSAJBR",0,6,10,"Endogenous"
"68","main",87,"AH "," oneCued ",0," right ","O ","K ",0,5,0,3,"YNIGWBUOMFJDRCAKPEXQLHTVZS","BDZUXWQGHSCKFEIPYMJNRAOTVL","IFJRYAZKECSOTQBMXGHLUNDWPV","RHPIUEJBMQZWGTSYFANOKLXVCD","JFHIKWEORMSDBZGXYCUQNTPAVL","ADRHQXKVGOCMBINYZLSFEWUJPT",0,6,9,"Endogenous"
"69","main",88,"AH "," oneCued ",0," left ","B ","K ",0,1,0,2,"BQNIXMUEYGKTHWADOJSLVFRZPC","ESLAGIWKTBURYZHOXNVDFJCPMQ","STFKJQWELRDVCZAIMGXBPHYNOU","UOZXINLBWHJMQAPEVSYKCGRDTF","KBPSVFYJOCIZHAQGUWXLNERDTM","MCESGYJQOUZPWADLXNFITHVKBR",0,7,9,"Endogenous"
"70","main",89,"AH "," oneCued ",0," left ","K ","P ",0,4,0,5,"PDURTVCAYHIMENWBOQKGSXZLJF","IHCAVFEOZMURJWQPNTDSYGXLKB","WUGONYQXAIREZJPSCVTMBKFHLD","WCNIKSMURFEPOBYVDHJTGAXLZQ","QOXMINCDEYPWJTVKURGFLAHZSB","VNBTUIMZEGLYWOKCQJRHSDFPXA",0,10,15,"Endogenous"
"71","main",90,"AH "," oneCued ",0," right ","E ","I ",0,1,0,3,"ICDAKQYJSWMZBGNVPEXTLFRHUO","VHJNZFYMBOIRQETKALXDCSGPWU","RZWXTBYPFCAVKSJUIGEMQNLHOD","JXSOIVDZPFNUABWYRGCEHQLTKM","GTNFBWAQRDCZLUIEJSVPMXOHYK","VEKLSOZPYFXDMBQNAJRUGHTCWI",0,10,13,"Endogenous"
"72","main",91,"AH "," oneCued ",0," left ","C ","N ",0,5,0,2,"DVNQWTPFGLSMOZYIXKBHUREJCA","XZANGKEYSIHWJLQRFDOTUPMCVB","EBSTXPCOQHWRUIYLFJGNAMVDZK","ESYQMFHLPCJIOAZTGWXDVNKBUR","EOLQGSNYCXVHAWPZIBTJDKURFM","OJVLPAIYGNDCFXRQZTEWBHMKUS",0,9,11,"Endogenous"
"73","main",92,"AH "," oneCued ",0," right ","M ","C ",0,5,0,5,"AJWFXCUTSPHKDBNYGZRQMLIVOE","SUEONKWCXVTLMQJGIZFDRAHBPY","UKMNGRSPFVCLYWQIDOHEATBZXJ","KOLASQTBJFIVXDNGCMHPRUYZWE","NPSTFMILXVDBUOQYJGCHWZERKA","QKOARVYXCPEDHMJTBLWGINFZSU",0,8,13,"Endogenous"
"74","main",93,"AH "," oneCued ",0," left ","P ","D ",0,1,0,14,"JYRHNSZUCAEWKMXVLODBFGPTIQ","ACIXZKMLSBDRWYOQHFNUVGTEPJ","UVEBRJQFLZASOXGDNCHWYMPKIT","TPCSNLHYVMOFGBJRIAEXQKDWUZ","DVJBTPFWNECKURSHOQLGMYXIZA","KFRNCWHPEISALYMUDTGXVJQZOB",0,10,24,"Endogenous"
"75","main",94,"AH "," oneCued ",0," right ","W ","G ",0,3,0,5,"SULBNPKVQIZJRTGXMAOCFEYHDW","ZOHUEKRBJYIQACTPVSNMXGDWFL","KDFQYCVWSHZORIENUMBLJGAPXT","NVARCOSLIGPXJFWEDMKUHYQTZB","KLTHFROCDYANXPQSWEBVIMJZGU","MVRBDFUPGYIKOSWTHNXACZLJQE",0,9,14,"Endogenous"
"76","main",95,"AH "," oneCued ",0," right ","S ","D ",0,3,0,7,"FZOVLBUNDMGCAEWRQHSTIYJXPK","BFGJITYHAPCEKOLSXRQDZNMUWV","YVKGWDISNXFHJUTAZMPEBCRLOQ","YIQBOCWMEDVUPGXHSFAZJTNRLK","UWQZKFDGBYACPMXNLSOIJERTHV","DEZGTVBUMPNJQWKRHIXYOSCALF",0,9,16,"Endogenous"
"77","main",96,"AH "," oneCued ",0," right ","H ","N ",0,4,0,17,"VPUJRIYSWZDLBXEHOMQTCGFNAK","LBUKTWMICJHVSAZFDONXYQPRGE","BGTXQUFHYMJIPOWVKDRSEALCNZ","ZUSDOLKCQMPHIWGVJBATYXFNER","FCELWXNATPRUJGKZISQYVDMHBO","HVKEPORGZIJFNDWSLBCAMTYQXU",0,6,23,"Endogenous"
"78","main",97,"AH "," oneCued ",0," right ","P ","O ",0,3,0,6,"GNKDYPMELQCUJVOBAHRXFTWSZI","HFAWJDTYGOUKMNVZSLRBIPQXCE","UKFTRZCJQXGYSAELWOHPVIMNDB","GRWZCIBXOMJKYEPNDUHTQLFSAV","YWOVBFEGTZHCSMPDNULXKQARJI","ZILWKUETNQBAVORDYMGCSXPJHF",0,8,14,"Endogenous"
"79","main",98,"AH "," oneCued ",0," right ","Z ","E ",0,3,0,3,"ILFHYUWKVTCOBJDSZEQANMPGXR","JVWMFKEYCRIZGSAOXNDTHLQUBP","VPXJLRSHKMNDIOQFYEWTGUABCZ","LMNFWXCTQHEBVZRSIPUOGDJAYK","QJGSHRVZANCLXIWOFUYTPMEBKD","IELDFCYVUTGMNKXWSBAJPZHROQ",0,10,13,"Endogenous"
"80","main",99,"AH "," oneCued ",0," left ","W ","T ",0,4,0,6,"WUBFMDVAHLCIRSOJGXNZKQTPEY","CQHASZYKOMUNGTFIVBWLRPJEXD","SAWHTDYNQUGKCPZRIVMJLEOFXB","TJMPFLOZNSACVKEQYDUWBHIXGR","QJAHMOEITRXSUKWNFVDPLYZBGC","QDXEICUTHFYLAKRSVJGNPMBWOZ",0,8,14,"Endogenous"
"81","main",100,"AH "," oneCued ",0," right ","R ","T ",0,2,0,-1,"WGCNBZMPXIYVJTFHEQLAUSKDOR","LSZBWAODQYFVUXGJCENIPKMRTH","NLDZOKRTHMFJYUSQGPIBAVEWXC","ZQFHVALCKEXJBNMYPWRUTIDSOG","JHTFLEWXCUDPKGVMINYOZABSRQ","SAUVKYZECMROBNWIFLHQTGPDJX",0,7,6,"Endogenous"
"82","main",101,"AH "," oneCued ",0," left ","Q ","G ",0,3,0,6,"KXVCFBZSJYNHQWLEDOMGIPTARU","CSZQLMJYEWNITFAXDORGVKBHUP","TQSWJKECMDAGIHPNOBYVFLRUXZ","KXHBJSNVIGPYCUFQOZTWAREDLM","ZNIOLMVECTWDFJASQKYRGXUBPH","CTZIFPDAGLEBVYXUWOSMRNQKJH",0,9,15,"Endogenous"
"83","main",102,"AH "," oneCued ",0," left ","S ","V ",0,0,0,4,"YLDGBHMOPVTXCSKERJFUWAIQZN","OPZHRJLCMTYAGUIVNXEBWSQKDF","NRUZIDPQSYHLMJVXGBKWETOACF","VAMTGSWDBPHCQNKLURJEXFZIOY","NHZTGAWUBJXYELDRSFIOKVCQMP","OCQMVBIANUEPGTYXFLJDSZHKRW",0,9,13,"Endogenous"
"84","main",103,"AH "," oneCued ",0," right ","G ","S ",0,0,0,-5,"NORGIQBZSKUEXCJLHDMWFAVPTY","FCMDHXEKNBUGSIVYPTOAWZJLQR","DMPHISXKGYVZBERTCOLWUAQNJF","IBKFDSXCRONWUZQVTPMLHEJYGA","DVHCALMWNRZIKOGSYUTBEPFJQX","KJOEIWYZBVQRGXPFADMNHLTUSC",0,8,3,"Endogenous"
"85","main",104,"AH "," oneCued ",0," left ","R ","Q ",0,1,0,10,"OQGLSPURVAIEZNDTYKWJMHCFBX","VXSCIPZQGBTUYFDHNRAKEWLJOM","PQGEOJVBHFNWMXIDZSYKAURLCT","GKASRHTELDVCBZXMOYIPNWQUFJ","BDRNGSVUEMZWAPTYKCXJIFHLOQ","NBCGPSUYOIAQEFRXTDMZWVKLJH",0,7,17,"Endogenous"
"86","main",105,"AH "," oneCued ",0," right ","D ","Q ",0,2,0,3,"JXRBHEAIWODQLFVKNGYUZCPMST","ZITVAHFQSRXBLUGMJNCYKEWDPO","EYCSFGQVMDUIAPHLROXBTJNZWK","TSLWYUOXABZDPCRQGEINHFVJKM","VBZLXDYTUQNJCROFSHKWMPEAIG","EMWFZDBVKJGYXPRNLHUITCASQO",0,6,9,"Endogenous"
"87","main",106,"AH "," oneCued ",0," left ","B ","H ",0,5,0,3,"MGJPVHLFBYAOEZSIRQKCXDTUNW","YSWNBVOEFQCXKARIZMTJLUDHGP","DRJXENKIQSALFBWUZTMVYGCPOH","SEATXPCVUFGDHROWIYJNBMLZQK","HTVBRWUYNPZMSFIKCGJAXQDOEL","SMDQWXVHPEBCTNGKAFYORILUZJ",0,7,10,"Endogenous"
"88","main",107,"AH "," oneCued ",0," left ","B ","B ",1,4,0,0,"ASMKDZCFTVBYPURLWHGQNOXJIE","TCALONFQPMHRUSXKBZVGDJWIEY","UZOHWGMSCFRKQVBPYIENDXLJAT","RMIGSUYHBJKAQELFOZVNXCTDPW","YELUMVJFIXBADZQNHTKCROPSGW","LZBMDFQPNSWOCUJEARIKYTGHVX",0,10,10,"Endogenous"
"89","main",108,"AH "," oneCued ",0," right ","T ","D ",0,3,0,4,"WZXUKJGYFBDVLICTPMNEQRHSOA","EGPUNZSLIRWBVQAHTXJDOMYCFK","CKLIVPNUTQGYDWMSRXBZJHAFOE","NKGSAPUJFDLYVTWEROIZMCHBXQ","MFBDYLURVQKPNICEOXTAHZJGSW","FREJLPTMKBVXOWQUCIGHDASNZY",0,9,13,"Endogenous"
"90","main",109,"AH "," oneCued ",0," left ","P ","J ",0,3,0,4,"MTNSLJQXIUWRYOFPVKEHGAZCDB","GLYAKXTOPCMQFWIHDJBNURZVES","JXYSTPVDRGAMCKHNBLZEFWUIQO","LSOBNFMIJVQZPWRHAXCEGTDKYU","TXEFAYVCLGWMSZDJKONBHIURQP","BZIKYNVWFURAMPCELSJGQTDHOX",0,8,12,"Endogenous"
"91","main",110,"AH "," oneCued ",0," left ","Y ","N ",0,5,0,4,"PSRTGMDJXUEQBAZHYLOKWINVCF","MLWVATDGUOQRCKIENYJBSHFPXZ","IGWCPZKASUBYRXHJMLODFETVQN","LVEQZRATDOKSNHWYUBGFIJXCPM","LTBZCDJFGKEWYMAPNVRUHQSOXI","SMHEQJNKRLYPZCBOTADVXIFGUW",0,6,10,"Endogenous"
"92","main",111,"AH "," oneCued ",0," left ","H ","O ",0,2,0,8,"QUNILEAWDMPTBSYOKVHRXGFZCJ","ITDURELWCYPVSQABMJFXZOKGNH","RBCKGPUEOMIYJDNTHAFLWQVSXZ","KSIUOPDRABZLQHYJXVCWEMNFTG","UIYZNFVWBCMQAOLTJRSHXEGKDP","DBCVAOMYQKEJTIUXRNWLZPFSHG",0,8,16,"Endogenous"
"93","main",112,"AH "," oneCued ",0," right ","E ","T ",0,0,0,5,"DRKBSZXHQNTCWJMELGPFIVAOYU","RFAMJCKBLGYQNDOWZIVPEHTSUX","RHFTYENGODUWXMQZLIKVBJPACS","LOJUREIHZKNVPGAMCDTBQSWFYX","GPVBOAXTUILJMNDCKEQWYRHSFZ","GOHLZSCDNQMREKAJTYIWVXFBPU",0,10,15,"Endogenous"
"94","main",113,"AH "," oneCued ",0," right ","M ","P ",0,2,0,5,"VHEUIZCMSJXBQGFTLDAYWOKRPN","IFZEKTJQRUGHMSXCDPLOYVBANW","RXAVTFKLCQPDZGYMEWJHBONISU","VUDCFASRJLWGMQHOXBTNEYKZIP","NOECJPFRAKBUSQILYDMHGTWXVZ","SBKNAMJLEHGFVRZXICQWDTUYPO",0,10,15,"Endogenous"
"95","main",114,"AH "," oneCued ",0," left ","T ","C ",0,0,0,3,"NBYGEXCPWTAKVZHQSILOMUJRFD","XVBTOELSRQWCFAPMDNYGHUJKZI","EZHQGRCKANLITMXSPVUYOJFBWD","BEIKVATHMGXOWUJQYLDZNFSPCR","DGBONMUEPFXHVRTICWSZKAYJLQ","ITYHPNJRXFCQAZMBKOWGUVDSEL",0,6,9,"Endogenous"
"96","main",115,"AH "," oneCued ",0," left ","P ","K ",0,5,0,6,"NZDWIEMYHURCTBAKVXJFPOSLQG","UDIMZNTSBWCFLXRGOJPEQHKAYV","FLZGJVORATWYNCBUPHSIEXQMDK","BKPVJEYFCUXRTWHLZQDINGSMOA","ZTAIXSLPUJWKRMBNVOCHQYDEFG","FAOCTZRQNSKJYUBXPDWHIVGMLE",0,10,16,"Endogenous"
"97","main",116,"AH "," oneCued ",0," right ","P ","V ",0,3,0,7,"SIAUXHVWBNOCLEMTDPQJZYGRFK","BZSRPVFWXLJKTMAUEIYHQGDCNO","SPVRDFAKCNJXLGHOZQMUIWBYET","KHAENXLYVDBUWCOPRQTIMJSZFG","JLGPNWZCAIQVHSYEMOKUXRTFDB","DEZJKCRTSFXHLQVYBAWMIOGPUN",0,8,15,"Endogenous"
"98","main",117,"AH "," oneCued ",0," right ","S ","K ",0,5,0,4,"PJOAERVMKWTYQBCIXSZHLFGUDN","LZTYMVGUWXEBNPROISFCDKAJHQ","LCRYZKFTBPXVWJHMNEISUDOAGQ","PICMTOHJQFBEDNWLSVYKGUAXZR","RFNZBYQGPUDTSCLMOKIWHVJEAX","HVOAXYKWBTSFGUJDMRIPLQNCZE",0,6,10,"Endogenous"
"99","main",118,"AH "," oneCued ",0," right ","G ","H ",0,2,0,7,"HLNDZVMFKBEUTXPIRYCSJGAOWQ","CSMZKWYBUEXVNDQFPHAIRLGOTJ","LTDZMUEWRHXPIQKBGSFOYVACNJ","TPVNRBEHFMXUGIYZDOCJKSAQWL","UMGNKQDEBYTXASFOHWZVJCLRPI","BYAEVCLRZWPINTKOJDHUFQSGXM",0,9,16,"Endogenous"
"100","main",119,"AH "," oneCued ",0," right ","P ","N ",0,3,0,18,"TDKPXBZWACLIYUERGOJNQHMVSF","VAPYGQMNKSJUZBLOXWCHDREITF","SLFHYBCZDEMPKVROXGWTJAUNQI","SZXUVATNBQLFROYIECKHWDJGMP","YUHKAZGTSFEQOPBMRVWXIJCLDN","CWIRPUKAYOBFLZTVSEHNDXMQGJ",0,7,25,"Endogenous"
"101","main",120,"AH "," oneCued ",0," right ","Z ","M ",0,5,0,4,"OGMPYAEZKNUFLJDVTBSRQWXHCI","ONHCGXRLYDETVSFKWQUMJZBAIP","SEJNGFIKAUZMCYLBXWRDQHVOPT","CQJSKOUMXFWVYLPDGNZERBIHAT","TDRWLEPGOJVKQXCIAMNZBFYHSU","KQYIFDSERPMANJZOHWBGTUCLVX",0,10,14,"Endogenous"
"102","main",121,"AH "," oneCued ",0," left ","U ","T ",0,1,0,4,"AGXOSERWJPTQNKZUCLDFMYHBVI","YSXRZGCJPTLAOUIBVNHMDKEWQF","NDPTCSQKBMAWFELOUXIJZVHYRG","STMRYOLEGVXZDCAKUIPWQNHFBJ","PIHSCLBVXUDMKJGWNTOEZAFYRQ","ROYVWJPFIMZGXQBEHSNCDKTAUL",0,9,13,"Endogenous"
"103","main",122,"AH "," oneCued ",0," left ","S ","B ",0,1,0,5,"LUCPAVMERWBZXFHTQDSNKJGIYO","QJNPTDMFOBAVGZSUWLIERCHYKX","IDPTYLXKWSOGBAURVEMQFZCNHJ","ITEDAXGVQCBKOHLWSZFUJNMRPY","HTBWNMCZIJQUGYFRAPLKVDEOXS","XNDPKIWCOFQUETAYLZBRMVJHSG",0,9,14,"Endogenous"
"104","main",123,"AH "," oneCued ",0," right ","K ","W ",0,1,0,3,"XAQZKOSIYUNRPDCLEWVBHGMFTJ","IEVQYUGWONKPALHCJXZDTMFRBS","RFCOUBJIEXAKYSZGTLHNVMDPWQ","UAIHKNRFXJYBSPTDCOVMZEQGLW","SAQDOWXEIGCYMRKNFUVTPJLZBH","RUNWGBXMLFAYPOTKJEQZHSCVID",0,7,10,"Endogenous"
"105","main",124,"AH "," oneCued ",0," right ","N ","H ",0,1,0,9,"OQFBKYZCRVHMWDNEPSUITGXAJL","PXTOJUDFSHWZQLKRVENBGIMYAC","BYHXRMFNDUTGPKOLAEIQWZCSJV","INEFHOQPUDKAXLRCMYWBSJVTGZ","SDVLZUPFEWBJGXQMKHYRCAITNO","WRDAGUCBFHMYSVNJEKIZTOXPLQ",0,9,18,"Endogenous"
"106","main",125,"AH "," oneCued ",0," right ","K ","I ",0,4,0,8,"STZHIXFKEBPQUDVGWJMNYLACOR","GWQOMJFBTURZSDAPNKXLEYIHCV","QGEXFZWCJADRBSTOKIUVHNLMYP","THCDJMVXQZSPARFWELIBGKNOYU","HLXOQAJETVIDMZSWRGKFBUPYNC","CQPASMKZGRBDJVEFWOITYHNUXL",0,10,18,"Endogenous"
"107","main",126,"AH "," oneCued ",0," left ","P ","O ",0,4,0,-2,"XURBOESCGKJPLAVWMFHDTYNZQI","QRZAMFNJSHIUDPVTBOEYWLXGKC","ETLVHIDCBJQWAYMURNKOFXZPGS","XDTQUIYSHPFZNVLKAOECBGWRMJ","IVXBUDPEONMKRLHZAYSGJTQFCW","WGKXDFEHLQVMZBCIUYOJRTNSPA",0,8,6,"Endogenous"
"108","main",127,"AH "," oneCued ",0," right ","J ","S ",0,1,0,3,"DAYNVBCLXZKJSOTUIQHWPFMGER","NAWEUBVLSMIJOZHCQFXTRKGDYP","HYGIQUJVEODWTSRANMCBZPKXLF","GIPLAHXOFYWSJECNUTBKDRQZMV","NFYRHDKSPQUXBOVCIGMTAZEJLW","EMUJHIKQRDZFSXGTALPVOBWCNY",0,8,11,"Endogenous"
"109","main",128,"AH "," oneCued ",0," left ","T ","V ",0,2,0,5,"KOJSETVZCWHLBARYXDIPFNGUMQ","RPFOJTLUEXAMQGKWIDVZCSYBNH","MSXWQHUVPKZCTDYBIOGENALFRJ","NKBMTWXZQICAOGRSLEHFJPUDYV","NOWCSIAHTLEFPDZGBQXKVYRUJM","JRPZKGLUFYEVBHMNQIWSXAOTDC",0,7,12,"Endogenous"
"110","main",129,"AH "," oneCued ",0," left ","S ","K ",0,2,0,7,"VJOETWGBQYNFDHASPMCKXRZILU","VJYRBUZWHQISOEGTPDXCAMLFNK","FEALMRKGUWOCISXBDVPHNQJZTY","JLNRQCXODVFKPTIBAMUSWHZEGY","WPQOHTMIAVDKBFNRCSLYJUGEXZ","ASLCIDUGKVXWFMNPTQRZEJHBOY",0,6,13,"Endogenous"
"111","main",130,"AH "," oneCued ",0," left ","E ","A ",0,0,0,3,"TCFMNXRKZWASDEULHJYIBVGOQP","ADZHYSCBFPNMXITGVEQLUOWJRK","DWJOHYXQIBKLRSNZVEPFCGUMTA","UCFKGZNPEYVSBJATHIXMDLRQOW","HZALWFISXUJMOCYGEPBNKTDQRV","WYHVULJXKASPNOGFEBIQRCZMDT",0,10,13,"Endogenous"
"112","main",131,"AH "," oneCued ",0," left ","S ","J ",0,3,0,4,"RZJBNLIVTXHODMAECYKSGPFQUW","XQKJBPFVRZUSCLMGHWIYATNEOD","SDTIGEQMUOYLNFRWKBCAXJPZHV","VGQEHDJWAOSUBMTKNIXYZCPRFL","LXJRQUYNWPHKDEFZABCSVTOIGM","KXLRVJUOAYZTIPEFSHQCGMWBND",0,6,10,"Endogenous"
"113","main",132,"AH "," oneCued ",0," right ","K ","H ",0,3,0,6,"HZNJKTWGSAQXRYPFCDUOVBIEML","NDKHXSWOBUIPLVMRYZTQEACFJG","BDNAHUMTPWOCIRSYQLJEXFVGZK","OBGUXJPHQERMLKYIDVNSFCTZAW","EPYGJSRQLDXAHNKFUIBTOZVMCW","MYSRWKDFNEHBJCQAIULXPVGZOT",0,7,13,"Endogenous"
"114","main",133,"AH "," oneCued ",0," right ","D ","I ",0,0,0,3,"UYBMNQIJCDPFWAZOSVRGTXHKEL","NHADQJZXVPWFUGSCKOTMBLIREY","PBORMNZSEXCAHGKLDVUJFIWYQT","WIAORBHMVLKNJPQYSXTCZGUDFE","VHJDOALIXMTGPKSUYFREWZCBNQ","QZMBUXHOJNDWCKLPYERFGATVIS",0,6,9,"Endogenous"
"115","main",134,"AH "," oneCued ",0," right ","P ","Q ",0,2,0,7,"SEXLZDYCNTGUJFARIQBVOWHMKP","ODWAMLHUGJZSXETRIBFKCQYPVN","JVDZCMXRQEWINOKPAFYHLGBSTU","SNVUZCPTIWRMAYDQKOJBXLGFEH","IPCVWKJTOZDUXFNGHSLEAMBQRY","JMRDBTYHAXPOIKFCLEZSGQUWVN",0,8,15,"Endogenous"
"116","main",135,"AH "," oneCued ",0," left ","P ","J ",0,0,0,3,"MACXEDKYJLIPORWZGVUQBFHNTS","QYVELWHUOFSKNRDAIZMPBCGJTX","BTGELKFZSWRYQUHOPXINADCVJM","RQPJNUMGOFBTIVZYESAHKCWDLX","GHZWDVUOYTSRIKLNJFPCQMXBAE","BXVUDCRTHWZNGQIOFMPKLJEYAS",0,8,11,"Endogenous"
"117","main",136,"AH "," oneCued ",0," right ","T ","C ",0,1,0,3,"OAJPTMDYQNXWFZLVISKRGECHBU","ZDPELICGXTMAUYFKONJQHBWSVR","BCGAYPQXTELJSMZRKIOVUDWFHN","MDLFOCIQYGHATEJZNWSBRPUKVX","OPVDUZMLYNSFCIBAWHEKJTGQRX","VHAXFBQZCPGROJESKLMYIWNDUT",0,6,9,"Endogenous"
"118","main",137,"AH "," oneCued ",0," left ","M ","L ",0,2,0,1,"NWPISFRVLQKCDXETYMHJBUGOAZ","QYMUNIXRWAKFEBTZDGLVCJPHOS","NAOFTIDLMUPSEHBXQRYJGVZCWK","WZUCODQMFBYNAVJRPITSGLKXEH","AQEZJWBOYUCDFMSTPKVGNRIXLH","EJQXAFDUCBSWNTMYOIVKPGLHZR",0,7,8,"Endogenous"
"119","main",138,"AH "," oneCued ",0," right ","J ","X ",0,5,0,5,"FJLVCQZGYEHMKBDASXUIOPTRWN","TNGXCVBQDALOFYUPIZKSMWJRHE","MJAQSKNEWZRBDYLHCPIXTVFUOG","GRIOJHAQXDENFCBZPTYWUMLSVK","EHLMJRUNWGOFYQCZKXBIDSAPVT","SLZCQTERHXWVDFJUNOPMBKYGAI",0,9,14,"Endogenous"
"120","main",139,"AH "," oneCued ",0," left ","P ","D ",0,0,0,4,"KNAXHQLUZTDOFYPGREJVBMCSWI","XWCLYFKIOPQSRTAZMBNUJVHDEG","RFQUPEVSHCMLYBWNGTXIZKODJA","AMWLCKUYPONXFDSETIZBJHGQVR","YJMVLDAPTQUCNZFSOGBHXIWKER","IQFCHYBULSOXMWJTRDNPVEAZKG",0,10,14,"Endogenous"
"121","main",140,"AH "," oneCued ",0," left ","Q ","S ",0,5,0,3,"GYCBRMFAHPDXLKNITZJWQSUVEO","SJRTPYBUEAVFKZODMCINXHLWQG","ZHKLERMTDCQUYPGJFWNAVSXIBO","UVDQSRPNJCEYKALXMGIWBFTZHO","KXMEZVABGHLNQJDSYUOFTWRICP","EKIFABZSHLQUCVGXOYJMDNPWTR",0,7,10,"Endogenous"
"122","main",141,"AH "," oneCued ",0," left ","H ","V ",0,3,0,9,"UAFBOGHVCLIJYMWSNKPXQEZTRD","UISBAPMNTRQKVYXEJWGFDLCZOH","PKHYBIDREONATSUWVZMFCJGLXQ","FBRYZNEPQWVCDGUTLOKHMSIXJA","OETMPXSHRLICYFJDUNVAKQZWBG","FNBEIRWUQKJPAHXMOTZDLSGCVY",0,10,19,"Endogenous"
"123","main",142,"AH "," oneCued ",0," left ","B ","V ",0,0,0,8,"KXMACIZSVTJWOUGPBFQDLERHNY","YIVKQMRALXSZFBODHJCWNGUPET","QTFVNSBMLKYXZIGWCREUAOPJHD","QTFOXCYINSGWLAZUEDPRJBKMVH","SQOYBWXNAPHEJGLMTFZUIKCDRV","FLPIUMZEDJQKNWBVYXSOAGHRCT",0,8,16,"Endogenous"
"124","main",143,"AH "," oneCued ",0," right ","S ","L ",0,3,0,4,"RJGCTODXWPNBVZKUYIMAEQLSFH","TLYBSOXAIDZGEUHKFCMNWVRPQJ","FOWUECMDQSVRNJGTHPYKAILBXZ","UQYTBNAKJLMRZSFXDIHOEGPCWV","HPQNBFRAETOCMIVDWLKYXJZUGS","JVUXQMLCTAPSRNGWZOFYIHEBKD",0,9,13,"Endogenous"
"125","main",144,"AH "," oneCued ",0," right ","K ","J ",0,3,0,9,"MONCTSLKRBDPXYHGIJWAVFUEQZ","CZWTNBIHEKXLMFAQVSGUDOPRYJ","EILKJTDPMSCUNQRAYVBFZXOHGW","CWFPXQJGYVOMTEZKAIDBHLUNRS","PNXTULQEHMBVJIDOFSWKZYRCGA","ILMXSKPZVDUTAGJWOYCNEQRHFB",0,6,15,"Endogenous"
"126","main",145,"AH "," oneCued ",0," left ","Q ","B ",0,1,0,6,"YKUBGCLXTEFIANWOSRHZPMDVQJ","RDPSAKBLXFOUQGEVHNYJTIMWCZ","BIOYKCTJASZQFRXNVLUWGPMHED","IBWRMCUDQKXPHLASGNFZOJTEVY","TNFCURAPXMGDKQSWVBEZYIOJHL","LMXKATZNUIGBDOCHRSYJVEWPFQ",0,6,12,"Endogenous"
"127","main",146,"AH "," oneCued ",0," right ","H ","P ",0,0,0,5,"CNWMIYVPUKQGHTBFAORJXSLDEZ","PCWMQNGTEJKAZRLDBFVUIXYOSH","NLVRJEYAWCOPGQIBDZHSFUKXMT","LPANYIFGMJBCWOQESHVRKUXTZD","EZIKHFASGXOCUDJVNWBRPYMLTQ","ILVPACHTWQRZBYOGXDMSUNFEJK",0,7,12,"Endogenous"
"128","main",147,"AH "," oneCued ",0," left ","W ","N ",0,5,0,4,"SVMDAJRIKZFTNGBXYLOEWPCQHU","JUAVDENRXBSFWOTGLHCQKIZMYP","DYIGBPMZTXKNELFRJOCAQHVSWU","WQHKUSVOAXFDZMEBTRLPJIYNCG","ZOJDNBCSELIVHURYWXFQPTMAGK","OVFQSPKZLNTMRWJHBDAIGYCEUX",0,9,13,"Endogenous"
"129","main",148,"AH "," oneCued ",0," right ","W ","T ",0,2,0,4,"TMNGCUOHYPAXFDEIWZBSRQJVLK","GRHXTQKJAOCSLMIDUWZFYBEVNP","EHKVFPGTBMZWQYIODCSRLAJUXN","SCRNTBAWFHOQEVUXYJGKLMZIPD","RXPEYOBMSNJZIUVFAWTDGCKHQL","VGYTWEZXSDNRPLJIHFMCBOQUAK",0,7,11,"Endogenous"
"130","main",149,"AH "," oneCued ",0," right ","Z ","Q ",0,1,0,3,"VSCDOPBQNLEMFJIZYRGUTXWAKH","RJVIOLPKQHEZFXMSTWGUYBNCAD","UOSKIXGVTCFADBRWPQEJNHMZLY","GVQJHLOFXYUBCKMRTZDEAWIPNS","AIXDSHBGQYFRJPVCNLKZMOWTUE","WSNEMUATQBPGIJCYKRXDOZLVHF",0,8,11,"Endogenous"
"131","main",150,"AH "," oneCued ",0," left ","G ","D ",0,0,0,-1,"UPNRJOXGDLZCHEYQTMAFWVIKSB","WCQMTPNVZUIKDYJBLRAGXSEHFO","SVBQKFJHDYAWLOTGMIUZPCNEXR","IFJQKTOMCYZRBLEPDGUNWXSHVA","UIBWDQNXHFCZEOGJPLSMTVAKYR","XENYHSCJGBADRIQTOLZWVPFMUK",0,8,7,"Endogenous"
